Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	lipoprotein	31	5.595667870036101	0.00567575146664412	X55740, L38517, D13138, X13916, X52228, X01060, D32201, X52229, X66142, X54232, M33308, L10665, J03004, M35416, U03865, M18216, L08893, L07615, M84349, U25771, Z34897, M34458, Z22555, L20861, X75535, M34181, M57567, U14650, U05596, U25975, Z15005, M87434	549	642	19235	1.6917902274880978	0.9684125468338042	0.055065122944470635	8.075149920977465
INTERPRO	IPR013517:FG-GAP	5	0.9025270758122743	0.005730362905682302	M14648, M59911, L11701, X74295, L36531, L11702	536	23	16659	6.756570408825437	0.998651646543905	0.5622506911272254	8.827356715272938
GOTERM_BP_FAT	GO:0055082~cellular chemical homeostasis	26	4.693140794223827	0.005739354266672713	L37112, X14830, M23115, M23114, X01060, X55177, U17418, M91368, U20760, D14695, J05200, L42110, D49396, L49207, L07615, U01833, M57703, M29551, X07834, D14874, U16752, Y00062, L08850, M28373, X55019, M13995, M32886	517	380	13528	1.790328820116054	0.9999999832784325	0.0962179495373594	9.883244617812881
SP_PIR_KEYWORDS	cytokine	13	2.3465703971119134	0.005820171826401493	M36821, D32046, L35279, M26383, U16752, X03438, X51801, X53799, X58377, X72755, M22490, U03858, M60315	549	181	19235	2.5164286648753635	0.9710783620202192	0.05554555637854819	8.272458259597915
GOTERM_BP_FAT	GO:0040008~regulation of growth	24	4.332129963898916	0.005882102557272304	X57348, R51015, L17075, L19183, R71383, M31776, D14838, D14812, U20982, M73778, M19701, L49207, M11568, D26309, M65062, L16783, L07615, L41870, M35418, Z22536, U25975, M27691, M28373, M13995, Z48054, X61123	517	341	13528	1.841619539753938	0.9999999893024595	0.09797059278340958	10.116876622259309
GOTERM_MF_FAT	GO:0016563~transcription activator activity	27	4.873646209386282	0.0058975474189452	M20132, L16794, L08599, U02019, L40992, L40371, U25435, X84373, D38550, X07384, U18543, M73778, M19701, M86406, L41870, X51630, X82850, X59739, M95929, M13665, D43969, M62303, X84002, U13991, M13995, M91585, L20298, X77548	485	410	12983	1.7628413376917276	0.9945766189474547	0.40649140595466327	8.785761128004143
GOTERM_BP_FAT	GO:0050920~regulation of chemotaxis	6	1.083032490974729	0.005917050569354678	X55177, M26383, M25756, U16752, M91211, X83705	517	31	13528	5.06445373432333	0.9999999904107243	0.09800213975877081	10.173987769022618
GOTERM_CC_FAT	GO:0005654~nucleoplasm	48	8.664259927797833	0.005947238156093778	U31556, U14575, X57346, X79536, L10911, U18299, X67334, X66975, X63071, L40992, U25435, X84373, D63879, D38550, M73778, M19701, U16282, U00001, M84490, M90104, X63432, D14661, U35835, D26018, L14812, D13636, L16782, L41870, X51630, X74794, X68303, X82850, L07597, M94077, M81601, M99626, X84002, M27691, D38251, D14134, U13991, U21914, Z17240, X54941, M17754, M91585, X07862, D63881	469	882	12782	1.4831962635800586	0.9349088693544226	0.05532656134543845	8.133910585707248
GOTERM_BP_FAT	GO:0007015~actin filament organization	9	1.6245487364620936	0.005959580832180605	J02923, X51521, U09873, U25975, U21909, D17530, U13896, M13995, L49207	517	72	13528	3.2707930367504834	0.9999999916057806	0.09815225437925035	10.243443392115314
GOTERM_BP_FAT	GO:0006937~regulation of muscle contraction	9	1.6245487364620936	0.005959580832180605	X55177, D15056, U08438, U27266, U29589, X12369, M32886, M19309, M21984	517	72	13528	3.2707930367504834	0.9999999916057806	0.09815225437925035	10.243443392115314
GOTERM_BP_FAT	GO:0060429~epithelium development	18	3.2490974729241873	0.006211442718832821	X57348, M21539, X51521, D14665, X51630, Z46389, X82850, M84757, M17183, X05978, M94077, M21302, U39840, U33635, X51801, U21909, M13995, M22490	517	227	13528	2.074864305251408	0.999999996183997	0.1015590242626625	10.653717081194324
SP_PIR_KEYWORDS	membrane protein	8	1.444043321299639	0.006315841052711548	X55740, M84349, M34458, M27539, X54232, M11799, D13138, Z48042	549	77	19235	3.6401485581813446	0.9786322671599881	0.05921966834258885	8.946646558094628
UP_SEQ_FEATURE	topological domain:Extracellular	100	18.050541516245488	0.006539406665500005	R51015, L17075, M59911, M59819, M11799, L31801, X01060, L16242, U20760, U33635, L36566, U03865, X00588, X54937, X53795, M33680, L04270, L38734, X01057, J05235, U03858, Z48199, D15056, M65105, X14830, M14766, X14355, X84076, X14974, U15689, J03779, M99564, L20316, L14595, Z11697, D29808, M73832, M81768, L27745, L29339, X62381, Z48481, X62899, Z22536, U30707, X66171, J03565, L36645, L37112, U25128, X52425, U29589, L19183, L19593, X52228, M60830, M91368, X52229, U10886, U25138, X04325, X59350, Z34897, M91211, D10202, M83664, M32315, Z22555, U14650, Y00062, M28373, X55019, M88282, X81479, M32800, M63928, L36531, L08599, X13916, U17418, M58050, D32201, X52947, X74295, L33477, D49394, L08893, D90188, L07615, M35011, D14665, D14664, M27539, L09247, M14648, D38449, X54673, M86868, M27161, X52008, L07949	549	2719	19113	1.2804048418636713	0.9999993775493978	0.6142786665792128	10.76755407423471
GOTERM_MF_FAT	GO:0032403~protein complex binding	16	2.888086642599278	0.006671271863066048	L28824, L17075, D14665, X57346, X14355, X62381, M14766, Z22536, M10321, L25541, M69043, D90391, L49207, M86406, M11568, M81379	485	196	12983	2.185230380812119	0.9972708814626002	0.4153295733881799	9.883251666948944
GOTERM_BP_FAT	GO:0048609~reproductive process in a multicellular organism	31	5.595667870036101	0.0066738835625173056	X81817, M96944, L13385, Z46376, L38517, X13255, M99564, X55177, X84373, X07384, L49207, X00588, U35835, J04440, X62381, X51630, X82850, Z48481, X89478, M17183, M57703, D42054, U16752, M27691, Z17240, Y00970, M13995, X07862, M98525, M22490	517	487	13528	1.6656194519797123	0.9999999991030712	0.10815397933387416	11.402407476337773
GOTERM_BP_FAT	GO:0032504~multicellular organism reproduction	31	5.595667870036101	0.0066738835625173056	X81817, M96944, L13385, Z46376, L38517, X13255, M99564, X55177, X84373, X07384, L49207, X00588, U35835, J04440, X62381, X51630, X82850, Z48481, X89478, M17183, M57703, D42054, U16752, M27691, Z17240, Y00970, M13995, X07862, M98525, M22490	517	487	13528	1.6656194519797123	0.9999999991030712	0.10815397933387416	11.402407476337773
GOTERM_BP_FAT	GO:0044271~nitrogen compound biosynthetic process	23	4.1516245487364625	0.006697177593214844	D16469, X55740, M61763, M77836, X82166, J05272, D00726, M20867, L39874, M23115, M23114, U15689, M36661, M37400, X13255, M81600, J03727, D14874, L08850, M63962, J03824, U20938, Y00414	517	325	13528	1.8517720577295045	0.9999999991661771	0.1079516764149534	11.439963210544924
GOTERM_MF_FAT	GO:0004672~protein kinase activity	36	6.4981949458483745	0.006718480326221545	L28824, U07747, L17075, D37965, L36719, U33635, Z29067, X75756, U02680, L37042, L49207, L10717, M84490, D26309, M86699, X00588, U35835, X80692, L36870, X85545, X62381, U08438, Y00661, L07597, L29216, Z22536, X78549, U07349, M34181, L29222, L29220, M55284, D38251, U25975, X59932, L36645	485	606	12983	1.590241910789017	0.9973829174330301	0.3907183216275101	9.949813011201748
GOTERM_BP_FAT	GO:0007160~cell-matrix adhesion	10	1.8050541516245486	0.0067630317955685686	M14648, U14588, D14665, M35011, M59911, M13995, X74295, L36531, L49207, M86406	517	89	13528	2.940038684719536	0.9999999993215842	0.10839771316467472	11.546055118978272
SP_PIR_KEYWORDS	Monooxygenase	8	1.444043321299639	0.006772785730525657	L04751, X57346, U23942, J02906, X16699, Y00414, X13255, M32879	549	78	19235	3.5934799869226097	0.9838375698061503	0.062420902441381765	9.564067749755134
GOTERM_MF_FAT	GO:0043027~caspase inhibitor activity	4	0.7220216606498195	0.006792339294564802	U32974, L08850, D49396, M63928	485	11	12983	9.734208059981256	0.9975490554072559	0.37023358035919174	10.053857829228352
UP_SEQ_FEATURE	repeat:2-2	5	0.9025270758122743	0.0069470542673232705	L10284, X63071, M81651, Z22865, M55172	549	27	19113	6.447075490791338	0.9999997453779942	0.6128595986705538	11.401216771399557
GOTERM_BP_FAT	GO:0001763~morphogenesis of a branching structure	9	1.6245487364620936	0.007025725668069666	U16752, U39840, Z48481, X51801, M13995, L38517, M11568, L07919, M22490	517	74	13528	3.1823932249464164	0.9999999997020736	0.11180423771422088	11.968064557680192
SP_PIR_KEYWORDS	EF hand	7	1.263537906137184	0.007086777418570852	J02923, M26311, J03040, X56667, M32886, M86406, D26135	549	60	19235	4.087583485124469	0.9866600074131	0.06425774799743778	9.986066392340065
KEGG_PATHWAY	hsa05222:Small cell lung cancer	12	2.166064981949458	0.007097530341428039	L41870, M59911, U19261, M14648, M55210, L25541, M62303, U32974, D38550, M69043, X54941, M13995, M19701	288	84	5085	2.5223214285714284	0.6912638370743848	0.12241841753860794	8.282714180424321
GOTERM_CC_FAT	GO:0005578~proteinaceous extracellular matrix	22	3.9711191335740073	0.007203472543303837	X75546, M30838, Z48481, L20861, M55683, M31115, M55172, Z37976, X57766, M55210, D14838, L25541, M10321, J03040, X60382, M55618, X54232, U25657, L11701, Z22865, L11702, M22490, M81379	469	320	12782	1.8736940298507463	0.9635250886043275	0.06534153468191739	9.77137928964813
GOTERM_BP_FAT	GO:0043586~tongue development	4	0.7220216606498195	0.007239586092281147	X00588, X52426, M34424, M22490	517	11	13528	9.51503428872868	0.9999999998475637	0.11443405810507112	12.310219334485883
GOTERM_BP_FAT	GO:0021895~cerebral cortex neuron differentiation	4	0.7220216606498195	0.007239586092281147	X82850, L42110, Z48054, L07919	517	11	13528	9.51503428872868	0.9999999998475637	0.11443405810507112	12.310219334485883
GOTERM_BP_FAT	GO:0042423~catecholamine biosynthetic process	4	0.7220216606498195	0.007239586092281147	J03727, L08850, Y00414, X13255	517	11	13528	9.51503428872868	0.9999999998475637	0.11443405810507112	12.310219334485883
GOTERM_BP_FAT	GO:0033674~positive regulation of kinase activity	18	3.2490974729241873	0.007354654752193897	J03004, L28824, X00588, U07747, D14665, M65066, X83705, X16323, X13916, X55177, M33680, M34181, Y00062, L36719, Z15005, L42110, L49207, D26135	517	231	13528	2.038935919013288	0.9999999998937137	0.11556554093026117	12.493797185722366
INTERPRO	IPR001089:Small chemokine, C-X-C	4	0.7220216606498195	0.00740611203118604	M36821, M26383, X53799, X72755	536	13	16659	9.563145809414467	0.9998062078687846	0.6132041612282649	11.267262287203794
GOTERM_BP_FAT	GO:0010466~negative regulation of peptidase activity	5	0.9025270758122743	0.007467358675375217	D13643, X57348, D14695, L08850, X05978	517	21	13528	6.230081974762826	0.9999999999253435	0.11664893426619871	12.67325039934284
GOTERM_BP_FAT	GO:0001558~regulation of cell growth	16	2.888086642599278	0.007469834011306598	D26309, X57348, M65062, L16783, L17075, L41870, M35418, L19183, R71383, Z22536, M31776, D14812, U20982, M73778, M19701, M13995, L49207, X61123	517	194	13528	2.1580490139384634	0.9999999999259205	0.11610532454857792	12.677187857131466
PIR_SUPERFAMILY	PIRSF009374:TF_Runt-rel_RUNX	3	0.5415162454873645	0.007473220766947347	L40992, D43969, Z35278	377	3	7396	19.618037135278513	0.9502385193869858	0.7769271854012366	9.934082583466243
PIR_SUPERFAMILY	PIRSF009374:runt-related transcription factor RUNX	3	0.5415162454873645	0.007473220766947347	L40992, D43969, Z35278	377	3	7396	19.618037135278513	0.9502385193869858	0.7769271854012366	9.934082583466243
GOTERM_CC_FAT	GO:0043005~neuron projection	23	4.1516245487364625	0.007559813795810152	X63432, L08893, M20132, L13385, L07615, U08438, U29589, M69181, J03600, M37400, L36531, X13255, X13916, M94055, X54673, L08850, D17530, M28373, L42110, L49207, M86406, Y00414, Z48042	469	342	12782	1.8328532774722877	0.9690551466836643	0.0671501016011028	10.230896154933566
GOTERM_BP_FAT	GO:0048469~cell maturation	9	1.6245487364620936	0.00760990838357185	L40992, U17418, M68891, U39840, M28373, Z35278, L38517, L49207, L20298	517	75	13528	3.139961315280464	0.9999999999522463	0.11757260156964255	12.89972774514978
SP_PIR_KEYWORDS	Catecholamine biosynthesis	3	0.5415162454873645	0.007651936452238403	J03727, Y00414, X13255	549	5	19235	21.02185792349727	0.9905579973361006	0.06820762267395408	10.74100604306748
GOTERM_CC_FAT	GO:0001533~cornified envelope	5	0.9025270758122743	0.0076808150112803964	M21539, M94077, M21302, M84757, X05978	469	22	12782	6.1940298507462686	0.9707358683998426	0.06690008508582235	10.386436771305817
GOTERM_BP_FAT	GO:0070482~response to oxygen levels	13	2.3465703971119134	0.00770733868529161	U10116, X83705, Z48481, X01060, X07834, D14874, M91368, J05200, M73778, M13995, X13097, L49207, Y00414	517	141	13528	2.412499828525179	0.9999999999648153	0.1184055070491119	13.054201811054543
SP_PIR_KEYWORDS	heterotrimer	5	0.9025270758122743	0.0077521543456573316	J03004, M55210, L02547, U15782, X01057	549	28	19235	6.256505334374188	0.9911194483893585	0.06807770744505726	10.874259309762335
UP_SEQ_FEATURE	topological domain:Cytoplasmic	120	21.660649819494584	0.00792496227958622	R51015, L17075, U06715, M59911, M59819, L31801, M11799, X85750, X01060, L16242, U20760, U33635, L36566, L10284, U03865, X00588, X54937, X53795, M33680, L04270, L38734, X01057, J05235, U03858, Z48199, D15056, M65105, X14830, M14766, X14355, X84076, X14974, M23115, M23114, U15689, J03779, M99564, L14595, L20316, M63962, Z11697, J05200, L42110, D29808, M73832, M81768, L27745, L29339, X62381, Z48481, X62899, L02840, Z22536, U30707, J03565, X66171, L36645, L37112, X81817, U25128, M58597, X52425, U29589, L19183, X13255, L19593, X52228, M60830, M91368, Y00281, X52229, U10886, U25138, X04325, X59350, Z22936, Z34897, M91211, D10202, M83664, M32315, Z22555, U14650, Y00062, U06452, M28373, X55019, M88282, X81479, M32800, M63928, L36531, L08599, X13916, X12548, U17418, M58050, D32201, X52947, D14658, X74295, L33477, D49394, L08893, D90188, L07615, M35011, D14665, D14664, M27539, L09247, M14648, D42053, D38449, X54673, M86868, U05596, X06557, M27161, X52008, M76665, L07949	549	3374	19113	1.2382053698970914	0.9999999702169391	0.6391785781928898	12.904068769756316
GOTERM_CC_FAT	GO:0030055~cell-substrate junction	11	1.9855595667870036	0.007951379161770956	D26309, Z48199, U14588, Y00062, Z46389, M33308, D21205, Z32858, L49207, M86406, L08599	469	112	12782	2.6767057569296377	0.9741717715736544	0.0678981755296878	10.733326527022202
GOTERM_BP_FAT	GO:0007243~protein kinase cascade	25	4.512635379061372	0.007967516115875642	L28824, U07747, D25304, M25756, M63928, X16323, D32201, L36719, M69043, U20285, L42110, L49207, M81768, J03004, X00588, U03865, L36870, D14665, M91211, L20861, L07597, M33680, U07349, M34181, Y00062	517	370	13528	1.7679962360813422	0.9999999999844384	0.1215670570778209	13.465441287792146
GOTERM_BP_FAT	GO:0032270~positive regulation of cellular protein metabolic process	18	3.2490974729241873	0.007985550775236876	L28824, M86699, X16663, D14665, U20362, X62381, M33680, M69043, X63692, X51801, X58377, M73778, L42110, M13995, L49207, M11568, M22490, U00001	517	233	13528	2.02143432314193	0.9999999999852941	0.12123446970540075	13.493878873867038
SP_PIR_KEYWORDS	glycolysis	6	1.083032490974729	0.008008880216516863	M22349, X69723, Z46376, U13680, D13243, M23068	549	44	19235	4.777694982613015	0.9924102908318726	0.06926329734528025	11.214765455480425
SP_PIR_KEYWORDS	blood coagulation	6	1.083032490974729	0.008008880216516863	M10321, X16662, X02750, U01691, K01740	549	44	19235	4.777694982613015	0.9924102908318726	0.06926329734528025	11.214765455480425
GOTERM_BP_FAT	GO:0060541~respiratory system development	11	1.9855595667870036	0.008175538189391025	D14838, U20362, U39840, V00571, X82850, Z48481, X07384, L20861, M17183, M76665, M22490	517	108	13528	2.665090622537431	0.9999999999918958	0.12334562626399126	13.792920774124873
GOTERM_BP_FAT	GO:0051726~regulation of cell cycle	23	4.1516245487364625	0.008223832689063479	X57348, X00588, M86699, L16782, L41870, U31278, X68303, U18299, U13896, Y00062, D38554, U25435, U09582, X51801, Z15005, X54941, M73778, M28373, M19701, Z35278, M13995, M11568, M22490	517	331	13528	1.81820519263471	0.999999999993035	0.12343483305832037	13.868780928719438
SP_PIR_KEYWORDS	palmitate	14	2.527075812274368	0.00823762255660924	J03004, U03865, L08893, L07615, Z34897, L20861, L38517, X52228, X01060, U14650, D32201, X52229, U05596, M33308, L10665	549	213	19235	2.302863935281391	0.9934017164378266	0.07018285404747138	11.517133650606537
GOTERM_BP_FAT	GO:0003057~regulation of the force of heart contraction by chemical signal	3	0.5415162454873645	0.008277912922408327	X55177, U03865, U08438	517	4	13528	19.6247582205029	0.9999999999941218	0.12360431165217234	13.953654363314216
GOTERM_BP_FAT	GO:0009636~response to toxin	8	1.444043321299639	0.008288369673116084	Z48199, M81600, X54673, X07936, J02906, M13995, L08599, X81372	517	61	13528	3.4316517106890316	0.9999999999943114	0.12316317820207057	13.970056053778702
PIR_SUPERFAMILY	PIRSF005666:integrin alpha, VLA protein type	4	0.7220216606498195	0.008703462064412124	M14648, M59911, X74295, L36531	377	9	7396	8.719127615679339	0.9697004785172463	0.688246079820311	11.478769653631682
PIR_SUPERFAMILY	PIRSF001990:class I histocompatibility antigen	4	0.7220216606498195	0.008703462064412124	M80469, M27539, M11799, M32800	377	9	7396	8.719127615679339	0.9697004785172463	0.688246079820311	11.478769653631682
INTERPRO	IPR000242:Protein-tyrosine phosphatase, receptor/non-receptor type	6	1.083032490974729	0.008725529674366177	Y00062, X62055, U10886, X62899, L09247, M68941	536	40	16659	4.662033582089552	0.9999580231804603	0.6349932019492132	13.14511389719616
GOTERM_BP_FAT	GO:0002027~regulation of heart rate	5	0.9025270758122743	0.008856523828476962	M57703, X55177, L37112, U03865, X12369	517	22	13528	5.946896430455425	0.9999999999990434	0.13044583472236881	14.856794407190343
GOTERM_BP_FAT	GO:0032496~response to lipopolysaccharide	9	1.6245487364620936	0.008886995309825077	D14874, D10202, M69043, X17668, X82850, L08850, Z22555, D49396, D32046	517	77	13528	3.0584038785199326	0.9999999999991307	0.13025298497802118	14.904107521642661
GOTERM_BP_FAT	GO:0043066~negative regulation of apoptosis	24	4.332129963898916	0.009029097689024393	D13643, X70940, X00588, X86809, M25756, M35418, X17668, L38517, M63928, U19251, X16323, X07834, X63071, U32974, M69043, L08850, X02750, U01691, U21909, L42110, M13995, D49396, M11568, M23379	517	354	13528	1.7739894436612793	0.9999999999994434	0.13158495385832691	15.124422294768546
INTERPRO	IPR004009:Myosin, N-terminal, SH3-like	4	0.7220216606498195	0.00920383924414159	M31013, X13988, M69181, Z32858	536	14	16659	8.880063965884862	0.9999759030361742	0.6196544028650152	13.816611359051246
INTERPRO	IPR002473:Small chemokine, C-X-C/Interleukin 8	4	0.7220216606498195	0.00920383924414159	M36821, M26383, U16752, X53799	536	14	16659	8.880063965884862	0.9999759030361742	0.6196544028650152	13.816611359051246
GOTERM_BP_FAT	GO:0035239~tube morphogenesis	12	2.166064981949458	0.009258949800412874	U16752, U39840, U33635, Z46389, Z48481, X51801, U21909, L42110, M13995, L38517, M11568, M22490	517	127	13528	2.4724104844728068	0.9999999999997295	0.13408972929882368	15.479643459298732
GOTERM_BP_FAT	GO:0001655~urogenital system development	11	1.9855595667870036	0.009259435468279668	Z48199, M20132, M62303, L29339, U39840, X51630, U14391, X51801, M13995, L36531, M22490	517	110	13528	2.6166344294003867	0.99999999999973	0.13347888020806553	15.480392537625953
GOTERM_BP_FAT	GO:0010039~response to iron ion	4	0.7220216606498195	0.009382445632346366	X01060, L08850, X00474, M13995	517	12	13528	8.722114764667957	0.9999999999998165	0.13451559360144483	15.669917588394
GOTERM_BP_FAT	GO:0014910~regulation of smooth muscle cell migration	4	0.7220216606498195	0.009382445632346366	M65062, X83705, M13995, R71383, M11568	517	12	13528	8.722114764667957	0.9999999999998165	0.13451559360144483	15.669917588394
GOTERM_CC_FAT	GO:0016459~myosin complex	8	1.444043321299639	0.009400610293788966	M31013, U14391, X13988, U27266, X69090, M69181, U18543, Z32858	469	65	12782	3.3543053960964406	0.9867776184097481	0.07837761860421244	12.570227974235992
GOTERM_BP_FAT	GO:0051651~maintenance of location in cell	7	1.263537906137184	0.009429088672929534	X51521, X57346, M69043, M34424, M73778, M32886, L07648	517	48	13528	3.8159252095422307	0.9999999999998415	0.13452415665784	15.74167673371093
GOTERM_BP_FAT	GO:0051384~response to glucocorticoid stimulus	9	1.6245487364620936	0.00958250498700866	Z48199, M61763, X52015, D14665, D14874, D90391, M13995, M37400, M22490	517	78	13528	3.019193572385062	0.9999999999999021	0.1359473591245468	15.977297191916339
SP_PIR_KEYWORDS	sulfation	6	1.083032490974729	0.009651736683819374	X75546, M25756, V00511, M27539, Z22865, K01740	549	46	19235	4.5699691138037535	0.9972248771653304	0.08066147395825773	13.365200001974543
GOTERM_BP_FAT	GO:0032989~cellular component morphogenesis	26	4.693140794223827	0.00970950921946507	L13385, M31013, M69181, X16323, M55210, U33635, X52947, X51801, U21909, X63432, X00588, X51521, X74819, U20362, Z46389, X82850, X89478, U13896, X12369, D14874, U16752, M27691, M28373, M13995, Z35278, L36645	517	397	13528	1.7136648656022684	0.9999999999999343	0.137007215495194	16.171882270259243
INTERPRO	IPR002290:Serine/threonine protein kinase	17	3.068592057761733	0.009825027047297964	M86699, X80692, L36870, X85545, U08438, L07597, L29216, U07349, M34181, L29222, L36719, L29220, Z29067, M55284, U25975, X75756, M84490	536	259	16659	2.040014694865441	0.9999882851440358	0.6117947425104221	14.681429158170134
GOTERM_BP_FAT	GO:0007611~learning or memory	11	1.9855595667870036	0.009840973607345708	U03865, L13385, X54673, M65066, L06132, V00571, M28373, L42110, L36531, Y00414, X13255	517	111	13528	2.593061146252636	0.9999999999999566	0.13811411316297673	16.372852377513937
GOTERM_BP_FAT	GO:0010243~response to organic nitrogen	8	1.444043321299639	0.009851079241533164	U03865, X54673, U21909, J03824, L49207, X60673, L10665, X13255	517	63	13528	3.322710386540174	0.9999999999999579	0.1376296587377046	16.388282045173142
GOTERM_BP_FAT	GO:0045621~positive regulation of lymphocyte differentiation	6	1.083032490974729	0.009980966122251552	L28824, Y00062, X52425, X01057, Z11697, M63928	517	35	13528	4.485659021829235	0.999999999999972	0.13870202191078573	16.586359016658648
GOTERM_BP_FAT	GO:0003073~regulation of systemic arterial blood pressure	6	1.083032490974729	0.009980966122251552	X55177, L37112, U03865, X07834, X82850, X12369	517	35	13528	4.485659021829235	0.999999999999972	0.13870202191078573	16.586359016658648
GOTERM_MF_FAT	GO:0031625~ubiquitin protein ligase binding	6	1.083032490974729	0.01023769733255911	Z22536, X82166, L41870, M69043, M73778, M19701, X15217	485	36	12983	4.461512027491409	0.9998856433362014	0.4770655559917737	14.784200719954255
GOTERM_BP_FAT	GO:0051260~protein homooligomerization	10	1.8050541516245486	0.01024128819144941	X07834, M10321, X54673, D14134, U13991, U01691, X15217, M86406, M21188, L08599	517	95	13528	2.754352030947776	0.9999999999999877	0.14144076718847998	16.982015335812385
GOTERM_BP_FAT	GO:0019933~cAMP-mediated signaling	10	1.8050541516245486	0.01024128819144941	J03004, R51015, U03865, M34181, U17418, L20316, L07615, D14874, M17183, L10665	517	95	13528	2.754352030947776	0.9999999999999877	0.14144076718847998	16.982015335812385
INTERPRO	IPR001039:MHC class I, alpha chain, alpha1 and alpha2	5	0.9025270758122743	0.010266358558806954	M80469, X14974, M27539, M11799, M32800	536	27	16659	5.755597014925373	0.9999929841190293	0.5986301135774478	15.290898656455344
SP_PIR_KEYWORDS	isopeptide bond	18	3.2490974729241873	0.010306082696413968	X00588, M20132, X82166, X51630, X79536, D21205, M23115, L16794, X12369, M23114, M60756, M94077, X03348, M10321, U25435, M69043, Z15005, M73778, M81379	549	319	19235	1.976977234184696	0.9981419946624347	0.08475814504601598	14.20810988610669
GOTERM_BP_FAT	GO:0010332~response to gamma radiation	5	0.9025270758122743	0.010404053830467174	X07834, U35835, Y00062, M73778, M13995	517	23	13528	5.688335716087798	0.9999999999999926	0.14290088903534748	17.228496818803528
GOTERM_BP_FAT	GO:0040007~growth	15	2.707581227436823	0.010446315932231616	M81768, M65062, U03865, M20132, X52011, X83705, U01833, R71383, X51801, M28373, X55019, L42110, M13995, M11568, M22490, M60315	517	183	13528	2.1447823191806448	0.9999999999999936	0.1428146119937007	17.29238259296182
GOTERM_BP_FAT	GO:0051347~positive regulation of transferase activity	18	3.2490974729241873	0.010547494918435062	J03004, L28824, X00588, U07747, D14665, M65066, X83705, X16323, X13916, X55177, M33680, M34181, Y00062, L36719, Z15005, L42110, L49207, D26135	517	240	13528	1.96247582205029	0.9999999999999953	0.14347437422147824	17.445141246123974
GOTERM_BP_FAT	GO:0043069~negative regulation of programmed cell death	24	4.332129963898916	0.010616069846666335	D13643, X70940, X00588, X86809, M25756, M35418, X17668, L38517, M63928, U19251, X16323, X07834, X63071, U32974, M69043, L08850, X02750, U01691, U21909, L42110, M13995, D49396, M11568, M23379	517	359	13528	1.7492820697941305	0.9999999999999962	0.14371747766040366	17.54852315429789
GOTERM_MF_FAT	GO:0004674~protein serine/threonine kinase activity	27	4.873646209386282	0.010639346049889644	U07747, L17075, L36719, Z29067, X75756, L37042, M84490, D26309, X00588, M86699, U35835, X80692, L36870, X85545, X62381, U08438, Y00661, L07597, L29216, Z22536, X78549, U07349, M34181, L29222, L29220, M55284, U25975	485	430	12983	1.6808487173339726	0.9999200556215795	0.4668461757751422	15.320236809406252
GOTERM_CC_FAT	GO:0070161~anchoring junction	14	2.527075812274368	0.010655887817891835	U14588, Z48199, D26309, M31013, Z46389, D21205, M23410, Z32858, L08599, Y00062, X52947, M33308, L49207, M86406	469	172	12782	2.218326969802152	0.9926022938656676	0.08685691485449021	14.13282762688044
GOTERM_MF_FAT	GO:0005509~calcium ion binding	49	8.844765342960288	0.010800348169597402	M95678, M59911, J03600, J02923, M91368, J03040, U01691, M86406, L10284, L07738, M30838, J00270, L34840, L35279, D43969, L40557, U36448, K01740, D26135, M25756, X16662, X81479, M23115, M23114, U15689, L36531, L08599, X13916, X57766, L07590, X56667, X02750, J05200, X74295, L33477, L27745, L12350, Z48481, M17183, M29551, M14648, Z37976, D42053, M26311, U30707, X60382, L08850, M32886, M32373	485	919	12983	1.427295469077774	0.9999307454741456	0.45042368211614925	15.534221374526169
SP_PIR_KEYWORDS	microsome	9	1.6245487364620936	0.010871421548911027	L04751, U08854, U23942, X07936, X82240, D14658, J02906, X16699, M87434	549	106	19235	2.9747912155892364	0.9986865328907387	0.08803526570356002	14.930199668321364
GOTERM_BP_FAT	GO:0060548~negative regulation of cell death	24	4.332129963898916	0.010939338081218246	D13643, X70940, X00588, X86809, M25756, M35418, X17668, L38517, M63928, U19251, X16323, X07834, X63071, U32974, M69043, L08850, X02750, U01691, U21909, L42110, M13995, D49396, M11568, M23379	517	360	13528	1.7444229529335913	0.9999999999999987	0.14714167584454696	18.034229491876374
SP_PIR_KEYWORDS	T-cell	5	0.9025270758122743	0.011141506372457094	M17016, X06557, M27161, M63928, L20298	549	31	19235	5.651037076208944	0.9988871722448575	0.08895441279668348	15.27316664168371
SP_PIR_KEYWORDS	phosphatidylinositol linkage	5	0.9025270758122743	0.011141506372457094	X55740, M84349, X54232, D13138, Z48042	549	31	19235	5.651037076208944	0.9988871722448575	0.08895441279668348	15.27316664168371
GOTERM_BP_FAT	GO:0016044~membrane organization	25	4.512635379061372	0.011185903948831222	D21260, L13385, M68891, X14830, X14355, M69181, X13916, X01060, D38555, X81198, L07810, D13643, X00588, D90188, X91141, D14664, D43951, Z22555, Z32858, M14648, L12723, L08850, M28373, M13995, Z48054	517	381	13528	1.7169517253283377	0.9999999999999993	0.14957234715310563	18.402873133712937
UP_SEQ_FEATURE	domain:P-type	3	0.5415162454873645	0.011400890199787947	M34424, U25657, X00474	549	6	19113	17.407103825136613	0.999999999985743	0.7502841999451795	18.053716583071335
